Time,Source,Destination,SrcPort,DstPort,Protocol,Frame,Ack,Bytes,Payload
5.745199,192.168.122.20,192.168.121.10,21,55956,TCP,1039,,78,[TCP Dup ACK 1037#2] 21 > 55956 [ACK] Seq=1 Ack=735009 Win=317312 Len=0 TSval=857595 TSecr=648037 SLE=736457 SRE=756729
5.745303,192.168.122.20,192.168.121.10,21,55956,TCP,1040,,78,[TCP Dup ACK 1037#3] 21 > 55956 [ACK] Seq=1 Ack=735009 Win=317312 Len=0 TSval=857595 TSecr=648037 SLE=736457 SRE=763969
5.751398,192.168.122.20,192.168.121.10,21,55956,TCP,1042,,78,[TCP Dup ACK 1037#4] 21 > 55956 [ACK] Seq=1 Ack=735009 Win=317312 Len=0 TSval=857597 TSecr=648037 SLE=736457 SRE=765609
5.751701,192.168.122.20,192.168.121.10,21,55956,TCP,1044,1041,66,21 > 55956 [ACK] Seq=1 Ack=765609 Win=303616 Len=0 TSval=857597 TSecr=648039
5.751843,192.168.122.20,192.168.121.10,21,55956,TCP,1046,1045,66,21 > 55956 [ACK] Seq=1 Ack=765697 Win=318720 Len=0 TSval=857597 TSecr=648039
5.752441,192.168.122.20,192.168.121.10,21,55956,TCP,1048,1047,66,21 > 55956 [ACK] Seq=1 Ack=765953 Win=318720 Len=0 TSval=857597 TSecr=648039
5.753518,192.168.122.20,192.168.121.10,21,55956,TCP,1050,1049,66,21 > 55956 [ACK] Seq=1 Ack=766209 Win=318720 Len=0 TSval=857598 TSecr=648039
5.754597,192.168.122.20,192.168.121.10,21,55956,TCP,1052,1051,66,21 > 55956 [ACK] Seq=1 Ack=766465 Win=318720 Len=0 TSval=857598 TSecr=648040
5.762631,192.168.122.20,192.168.121.10,21,55956,TCP,1055,,78,[TCP Dup ACK 1052#1] 21 > 55956 [ACK] Seq=1 Ack=766465 Win=318720 Len=0 TSval=857600 TSecr=648040 SLE=766721 SRE=768169
5.769476,192.168.122.20,192.168.121.10,21,55956,TCP,1057,,78,[TCP Dup ACK 1052#2] 21 > 55956 [ACK] Seq=1 Ack=766465 Win=318720 Len=0 TSval=857602 TSecr=648040 SLE=766721 SRE=769617
5.775294,192.168.122.20,192.168.121.10,21,55956,TCP,1059,,78,[TCP Dup ACK 1052#3] 21 > 55956 [ACK] Seq=1 Ack=766465 Win=318720 Len=0 TSval=857603 TSecr=648040 SLE=766721 SRE=771065
5.775658,192.168.122.20,192.168.121.10,21,55956,TCP,1061,1058,66,21 > 55956 [ACK] Seq=1 Ack=771065 Win=318720 Len=0 TSval=857603 TSecr=648045
5.788426,192.168.122.20,192.168.121.10,21,55956,TCP,1065,,78,[TCP Dup ACK 1061#1] 21 > 55956 [ACK] Seq=1 Ack=771065 Win=318720 Len=0 TSval=857606 TSecr=648045 SLE=772521 SRE=773969
5.794152,192.168.122.20,192.168.121.10,21,55956,TCP,1067,,78,[TCP Dup ACK 1061#2] 21 > 55956 [ACK] Seq=1 Ack=771065 Win=318720 Len=0 TSval=857608 TSecr=648045 SLE=772521 SRE=775417
5.994872,192.168.122.20,192.168.121.10,21,55956,TCP,1070,1062,86,21 > 55956 [ACK] Seq=1 Ack=771073 Win=318720 Len=0 TSval=857658 TSecr=648100 SLE=771065 SRE=771073 SLE=772521 SRE=775417
5.995241,192.168.122.20,192.168.121.10,21,55956,TCP,1073,,78,[TCP Dup ACK 1070#1] 21 > 55956 [ACK] Seq=1 Ack=771073 Win=318720 Len=0 TSval=857658 TSecr=648100 SLE=772521 SRE=776865
5.995432,192.168.122.20,192.168.121.10,21,55956,TCP,1075,,78,[TCP Dup ACK 1070#2] 21 > 55956 [ACK] Seq=1 Ack=771073 Win=318720 Len=0 TSval=857658 TSecr=648100 SLE=772521 SRE=778313
5.995601,192.168.122.20,192.168.121.10,21,55956,TCP,1077,,78,[TCP Dup ACK 1070#3] 21 > 55956 [ACK] Seq=1 Ack=771073 Win=318720 Len=0 TSval=857658 TSecr=648100 SLE=772521 SRE=779761
5.995730,192.168.122.20,192.168.121.10,21,55956,TCP,1079,,78,[TCP Dup ACK 1070#4] 21 > 55956 [ACK] Seq=1 Ack=771073 Win=318720 Len=0 TSval=857658 TSecr=648100 SLE=772521 SRE=781209
5.995855,192.168.122.20,192.168.121.10,21,55956,TCP,1081,,78,[TCP Dup ACK 1070#5] 21 > 55956 [ACK] Seq=1 Ack=771073 Win=318720 Len=0 TSval=857658 TSecr=648100 SLE=772521 SRE=782657
5.995997,192.168.122.20,192.168.121.10,21,55956,TCP,1083,,78,[TCP Dup ACK 1070#6] 21 > 55956 [ACK] Seq=1 Ack=771073 Win=318720 Len=0 TSval=857658 TSecr=648100 SLE=772521 SRE=784105
5.996104,192.168.122.20,192.168.121.10,21,55956,TCP,1085,,78,[TCP Dup ACK 1070#7] 21 > 55956 [ACK] Seq=1 Ack=771073 Win=318720 Len=0 TSval=857658 TSecr=648100 SLE=772521 SRE=785553
5.996220,192.168.122.20,192.168.121.10,21,55956,TCP,1088,1084,66,21 > 55956 [ACK] Seq=1 Ack=785553 Win=313472 Len=0 TSval=857658 TSecr=648100
5.996361,192.168.122.20,192.168.121.10,21,55956,TCP,1091,1089,66,21 > 55956 [ACK] Seq=1 Ack=791345 Win=310144 Len=0 TSval=857658 TSecr=648100
5.996378,192.168.122.20,192.168.121.10,21,55956,TCP,1093,1090,66,21 > 55956 [ACK] Seq=1 Ack=795689 Win=306816 Len=0 TSval=857658 TSecr=648100
5.996498,192.168.122.20,192.168.121.10,21,55956,TCP,1096,,78,[TCP Dup ACK 1093#1] 21 > 55956 [ACK] Seq=1 Ack=795689 Win=306816 Len=0 TSval=857658 TSecr=648100 SLE=801481 SRE=808721
5.996527,192.168.122.20,192.168.121.10,21,55956,TCP,1102,,78,[TCP Dup ACK 1093#2] 21 > 55956 [ACK] Seq=1 Ack=795689 Win=306816 Len=0 TSval=857658 TSecr=648100 SLE=801481 SRE=810169
5.996659,192.168.122.20,192.168.121.10,21,55956,TCP,1104,1097,78,21 > 55956 [ACK] Seq=1 Ack=797137 Win=311424 Len=0 TSval=857658 TSecr=648100 SLE=801481 SRE=810169
5.996680,192.168.122.20,192.168.121.10,21,55956,TCP,1106,1095,66,21 > 55956 [ACK] Seq=1 Ack=810169 Win=307584 Len=0 TSval=857658 TSecr=648100
5.996694,192.168.122.20,192.168.121.10,21,55956,TCP,1108,1103,66,21 > 55956 [ACK] Seq=1 Ack=813065 Win=305024 Len=0 TSval=857658 TSecr=648100
5.996782,192.168.122.20,192.168.121.10,21,55956,TCP,1109,1105,66,21 > 55956 [ACK] Seq=1 Ack=815961 Win=315904 Len=0 TSval=857658 TSecr=648100
5.996803,192.168.122.20,192.168.121.10,21,55956,TCP,1110,1107,66,21 > 55956 [ACK] Seq=1 Ack=820481 Win=312576 Len=0 TSval=857658 TSecr=648100
5.996897,192.168.122.20,192.168.121.10,21,55956,TCP,1112,1111,66,21 > 55956 [ACK] Seq=1 Ack=820737 Win=312320 Len=0 TSval=857658 TSecr=648100
5.997975,192.168.122.20,192.168.121.10,21,55956,TCP,1114,1113,66,21 > 55956 [ACK] Seq=1 Ack=820993 Win=318720 Len=0 TSval=857659 TSecr=648100
5.999029,192.168.122.20,192.168.121.10,21,55956,TCP,1116,1115,66,21 > 55956 [ACK] Seq=1 Ack=821249 Win=318720 Len=0 TSval=857659 TSecr=648101
6.000149,192.168.122.20,192.168.121.10,21,55956,TCP,1119,1118,66,21 > 55956 [ACK] Seq=1 Ack=821505 Win=318720 Len=0 TSval=857659 TSecr=648101
6.008129,192.168.122.20,192.168.121.10,21,55956,TCP,1122,,78,[TCP Dup ACK 1119#1] 21 > 55956 [ACK] Seq=1 Ack=821505 Win=318720 Len=0 TSval=857661 TSecr=648101 SLE=821761 SRE=823209
6.020693,192.168.122.20,192.168.121.10,21,55956,TCP,1125,,78,[TCP Dup ACK 1119#2] 21 > 55956 [ACK] Seq=1 Ack=821505 Win=318720 Len=0 TSval=857664 TSecr=648101 SLE=821761 SRE=826105
6.020911,192.168.122.20,192.168.121.10,21,55956,TCP,1127,1124,66,21 > 55956 [ACK] Seq=1 Ack=826105 Win=318720 Len=0 TSval=857664 TSecr=648106
6.021044,192.168.122.20,192.168.121.10,21,55956,TCP,1129,1128,66,21 > 55956 [ACK] Seq=1 Ack=826113 Win=318720 Len=0 TSval=857664 TSecr=648106
6.021420,192.168.122.20,192.168.121.10,21,55956,TCP,1131,1130,66,21 > 55956 [ACK] Seq=1 Ack=826369 Win=318720 Len=0 TSval=857665 TSecr=648106
6.029257,192.168.122.20,192.168.121.10,21,55956,TCP,1134,,78,[TCP Dup ACK 1131#1] 21 > 55956 [ACK] Seq=1 Ack=826369 Win=318720 Len=0 TSval=857666 TSecr=648106 SLE=826625 SRE=828073
6.041741,192.168.122.20,192.168.121.10,21,55956,TCP,1137,,86,[TCP Dup ACK 1131#2] 21 > 55956 [ACK] Seq=1 Ack=826369 Win=318720 Len=0 TSval=857670 TSecr=648106 SLE=829521 SRE=830969 SLE=826625 SRE=828073
6.042084,192.168.122.20,192.168.121.10,21,55956,TCP,1139,1133,78,21 > 55956 [ACK] Seq=1 Ack=828073 Win=318720 Len=0 TSval=857670 TSecr=648111 SLE=829521 SRE=830969
6.042329,192.168.122.20,192.168.121.10,21,55956,TCP,1142,1136,66,21 > 55956 [ACK] Seq=1 Ack=830969 Win=318720 Len=0 TSval=857670 TSecr=648111
6.047890,192.168.122.20,192.168.121.10,21,55956,TCP,1144,,78,[TCP Dup ACK 1142#1] 21 > 55956 [ACK] Seq=1 Ack=830969 Win=318720 Len=0 TSval=857671 TSecr=648111 SLE=830977 SRE=832425
6.054604,192.168.122.20,192.168.121.10,21,55956,TCP,1146,,78,[TCP Dup ACK 1142#2] 21 > 55956 [ACK] Seq=1 Ack=830969 Win=318720 Len=0 TSval=857673 TSecr=648111 SLE=830977 SRE=833873
6.086999,192.168.122.20,192.168.121.10,21,55956,TCP,1150,,78,[TCP Dup ACK 1142#3] 21 > 55956 [ACK] Seq=1 Ack=830969 Win=318720 Len=0 TSval=857681 TSecr=648111 SLE=830977 SRE=838217
6.087269,192.168.122.20,192.168.121.10,21,55956,TCP,1152,1149,66,21 > 55956 [ACK] Seq=1 Ack=838217 Win=318720 Len=0 TSval=857681 TSecr=648123
6.087413,192.168.122.20,192.168.121.10,21,55956,TCP,1154,1153,66,21 > 55956 [ACK] Seq=1 Ack=838401 Win=318720 Len=0 TSval=857681 TSecr=648123
6.087768,192.168.122.20,192.168.121.10,21,55956,TCP,1156,1155,66,21 > 55956 [ACK] Seq=1 Ack=838657 Win=318720 Len=0 TSval=857681 TSecr=648123
6.088898,192.168.122.20,192.168.121.10,21,55956,TCP,1158,1157,66,21 > 55956 [ACK] Seq=1 Ack=838913 Win=318720 Len=0 TSval=857681 TSecr=648123
6.089947,192.168.122.20,192.168.121.10,21,55956,TCP,1160,1159,66,21 > 55956 [ACK] Seq=1 Ack=839169 Win=318720 Len=0 TSval=857682 TSecr=648123
6.091000,192.168.122.20,192.168.121.10,21,55956,TCP,1162,1161,66,21 > 55956 [ACK] Seq=1 Ack=839425 Win=318720 Len=0 TSval=857682 TSecr=648124
6.092204,192.168.122.20,192.168.121.10,21,55956,TCP,1164,1163,66,21 > 55956 [ACK] Seq=1 Ack=839681 Win=318720 Len=0 TSval=857682 TSecr=648124
6.093217,192.168.122.20,192.168.121.10,21,55956,TCP,1166,1165,66,21 > 55956 [ACK] Seq=1 Ack=839937 Win=318720 Len=0 TSval=857682 TSecr=648124
6.094279,192.168.122.20,192.168.121.10,21,55956,TCP,1168,1167,66,21 > 55956 [ACK] Seq=1 Ack=840193 Win=318720 Len=0 TSval=857683 TSecr=648124
6.095404,192.168.122.20,192.168.121.10,21,55956,TCP,1170,1169,66,21 > 55956 [ACK] Seq=1 Ack=840449 Win=318720 Len=0 TSval=857683 TSecr=648125
6.109622,192.168.122.20,192.168.121.10,21,55956,TCP,1174,1171,78,21 > 55956 [ACK] Seq=1 Ack=840705 Win=318720 Len=0 TSval=857687 TSecr=648125 SLE=842153 SRE=843601
6.109813,192.168.122.20,192.168.121.10,21,55956,TCP,1176,,78,[TCP Dup ACK 1174#1] 21 > 55956 [ACK] Seq=1 Ack=840705 Win=318720 Len=0 TSval=857687 TSecr=648125 SLE=842153 SRE=843777
6.116156,192.168.122.20,192.168.121.10,21,55956,TCP,1178,,78,[TCP Dup ACK 1174#2] 21 > 55956 [ACK] Seq=1 Ack=840705 Win=318720 Len=0 TSval=857688 TSecr=648125 SLE=842153 SRE=845225
6.116325,192.168.122.20,192.168.121.10,21,55956,TCP,1180,1177,66,21 > 55956 [ACK] Seq=1 Ack=845225 Win=318720 Len=0 TSval=857688 TSecr=648130
6.116444,192.168.122.20,192.168.121.10,21,55956,TCP,1182,1181,66,21 > 55956 [ACK] Seq=1 Ack=845313 Win=318720 Len=0 TSval=857688 TSecr=648130
6.123813,192.168.122.20,192.168.121.10,21,55956,TCP,1185,1184,66,21 > 55956 [ACK] Seq=1 Ack=847017 Win=318720 Len=0 TSval=857690 TSecr=648132
6.123968,192.168.122.20,192.168.121.10,21,55956,TCP,1187,1186,66,21 > 55956 [ACK] Seq=1 Ack=847105 Win=318720 Len=0 TSval=857690 TSecr=648132
6.124651,192.168.122.20,192.168.121.10,21,55956,TCP,1189,1188,66,21 > 55956 [ACK] Seq=1 Ack=847361 Win=318720 Len=0 TSval=857690 TSecr=648132
6.132658,192.168.122.20,192.168.121.10,21,55956,TCP,1192,1191,66,21 > 55956 [ACK] Seq=1 Ack=849065 Win=318720 Len=0 TSval=857692 TSecr=648134
6.132860,192.168.122.20,192.168.121.10,21,55956,TCP,1194,1193,66,21 > 55956 [ACK] Seq=1 Ack=849153 Win=318720 Len=0 TSval=857692 TSecr=648134
6.133864,192.168.122.20,192.168.121.10,21,55956,TCP,1196,1195,66,21 > 55956 [ACK] Seq=1 Ack=849409 Win=318720 Len=0 TSval=857693 TSecr=648134
6.134595,192.168.122.20,192.168.121.10,21,55956,TCP,1198,1197,66,21 > 55956 [ACK] Seq=1 Ack=849665 Win=318720 Len=0 TSval=857693 TSecr=648135
6.135649,192.168.122.20,192.168.121.10,21,55956,TCP,1200,1199,66,21 > 55956 [ACK] Seq=1 Ack=849921 Win=318720 Len=0 TSval=857693 TSecr=648135
6.137646,192.168.122.20,192.168.121.10,21,55956,TCP,1202,1201,66,21 > 55956 [ACK] Seq=1 Ack=850177 Win=318720 Len=0 TSval=857694 TSecr=648135
6.137920,192.168.122.20,192.168.121.10,21,55956,TCP,1204,1203,66,21 > 55956 [ACK] Seq=1 Ack=850433 Win=318720 Len=0 TSval=857694 TSecr=648135
6.139103,192.168.122.20,192.168.121.10,21,55956,TCP,1206,1205,66,21 > 55956 [ACK] Seq=1 Ack=850689 Win=318720 Len=0 TSval=857694 TSecr=648136
6.140132,192.168.122.20,192.168.121.10,21,55956,TCP,1208,1207,66,21 > 55956 [ACK] Seq=1 Ack=850945 Win=318720 Len=0 TSval=857694 TSecr=648136
6.141148,192.168.122.20,192.168.121.10,21,55956,TCP,1210,1209,66,21 > 55956 [ACK] Seq=1 Ack=851201 Win=318720 Len=0 TSval=857694 TSecr=648136
6.142224,192.168.122.20,192.168.121.10,21,55956,TCP,1212,1211,66,21 > 55956 [ACK] Seq=1 Ack=851457 Win=318720 Len=0 TSval=857695 TSecr=648136
6.157279,192.168.122.20,192.168.121.10,21,55956,TCP,1216,1215,66,21 > 55956 [ACK] Seq=1 Ack=854609 Win=318720 Len=0 TSval=857698 TSecr=648138
6.157482,192.168.122.20,192.168.121.10,21,55956,TCP,1218,1217,66,21 > 55956 [ACK] Seq=1 Ack=854785 Win=318720 Len=0 TSval=857699 TSecr=648140
6.158092,192.168.122.20,192.168.121.10,21,55956,TCP,1220,1219,66,21 > 55956 [ACK] Seq=1 Ack=855041 Win=318720 Len=0 TSval=857699 TSecr=648140
6.159283,192.168.122.20,192.168.121.10,21,55956,TCP,1222,1221,66,21 > 55956 [ACK] Seq=1 Ack=855297 Win=318720 Len=0 TSval=857699 TSecr=648141
6.160315,192.168.122.20,192.168.121.10,21,55956,TCP,1224,1223,66,21 > 55956 [ACK] Seq=1 Ack=855553 Win=318720 Len=0 TSval=857699 TSecr=648141
6.161337,192.168.122.20,192.168.121.10,21,55956,TCP,1226,1225,66,21 > 55956 [ACK] Seq=1 Ack=855809 Win=318720 Len=0 TSval=857699 TSecr=648141
6.162460,192.168.122.20,192.168.121.10,21,55956,TCP,1228,1227,66,21 > 55956 [ACK] Seq=1 Ack=856065 Win=318720 Len=0 TSval=857700 TSecr=648142
6.163575,192.168.122.20,192.168.121.10,21,55956,TCP,1230,1229,66,21 > 55956 [ACK] Seq=1 Ack=856321 Win=318720 Len=0 TSval=857700 TSecr=648142
6.164761,192.168.122.20,192.168.121.10,21,55956,TCP,1232,1231,66,21 > 55956 [ACK] Seq=1 Ack=856577 Win=318720 Len=0 TSval=857700 TSecr=648142
6.165736,192.168.122.20,192.168.121.10,21,55956,TCP,1234,1233,66,21 > 55956 [ACK] Seq=1 Ack=856833 Win=318720 Len=0 TSval=857701 TSecr=648142
6.166838,192.168.122.20,192.168.121.10,21,55956,TCP,1236,1235,66,21 > 55956 [ACK] Seq=1 Ack=857089 Win=318720 Len=0 TSval=857701 TSecr=648143
6.168778,192.168.122.20,192.168.121.10,21,55956,TCP,1238,1237,66,21 > 55956 [ACK] Seq=1 Ack=857345 Win=318720 Len=0 TSval=857701 TSecr=648143
6.169817,192.168.122.20,192.168.121.10,21,55956,TCP,1240,1239,66,21 > 55956 [ACK] Seq=1 Ack=857601 Win=318720 Len=0 TSval=857702 TSecr=648143
6.183684,192.168.122.20,192.168.121.10,21,55956,TCP,1244,,78,[TCP Dup ACK 1240#1] 21 > 55956 [ACK] Seq=1 Ack=857601 Win=318720 Len=0 TSval=857705 TSecr=648143 SLE=857857 SRE=860753
6.189095,192.168.122.20,192.168.121.10,21,55956,TCP,1246,,78,[TCP Dup ACK 1240#2] 21 > 55956 [ACK] Seq=1 Ack=857601 Win=318720 Len=0 TSval=857706 TSecr=648143 SLE=857857 SRE=862201
6.390759,192.168.122.20,192.168.121.10,21,55956,TCP,1249,1245,66,21 > 55956 [ACK] Seq=1 Ack=862201 Win=318720 Len=0 TSval=857757 TSecr=648199
6.391066,192.168.122.20,192.168.121.10,21,55956,TCP,1252,1251,66,21 > 55956 [ACK] Seq=1 Ack=865097 Win=318720 Len=0 TSval=857757 TSecr=648199
6.391265,192.168.122.20,192.168.121.10,21,55956,TCP,1255,1254,66,21 > 55956 [ACK] Seq=1 Ack=867993 Win=318720 Len=0 TSval=857757 TSecr=648199
6.391561,192.168.122.20,192.168.121.10,21,55956,TCP,1258,1257,66,21 > 55956 [ACK] Seq=1 Ack=870889 Win=318720 Len=0 TSval=857757 TSecr=648199
6.391717,192.168.122.20,192.168.121.10,21,55956,TCP,1261,1260,66,21 > 55956 [ACK] Seq=1 Ack=873785 Win=318720 Len=0 TSval=857757 TSecr=648199
6.402633,192.168.122.20,192.168.121.10,21,55956,TCP,1265,1264,66,21 > 55956 [ACK] Seq=1 Ack=878129 Win=318720 Len=0 TSval=857760 TSecr=648202
6.402859,192.168.122.20,192.168.121.10,21,55956,TCP,1268,1267,66,21 > 55956 [ACK] Seq=1 Ack=881025 Win=318720 Len=0 TSval=857760 TSecr=648202
6.403023,192.168.122.20,192.168.121.10,21,55956,TCP,1271,1270,66,21 > 55956 [ACK] Seq=1 Ack=883921 Win=318720 Len=0 TSval=857760 TSecr=648202
6.403180,192.168.122.20,192.168.121.10,21,55956,TCP,1274,1272,66,21 > 55956 [ACK] Seq=1 Ack=885369 Win=318720 Len=0 TSval=857760 TSecr=648202
6.403195,192.168.122.20,192.168.121.10,21,55956,TCP,1276,1273,66,21 > 55956 [ACK] Seq=1 Ack=886817 Win=318720 Len=0 TSval=857760 TSecr=648202
6.403312,192.168.122.20,192.168.121.10,21,55956,TCP,1279,,78,[TCP Dup ACK 1276#1] 21 > 55956 [ACK] Seq=1 Ack=886817 Win=318720 Len=0 TSval=857760 TSecr=648202 SLE=888265 SRE=891161
6.403466,192.168.122.20,192.168.121.10,21,55956,TCP,1282,,78,[TCP Dup ACK 1276#2] 21 > 55956 [ACK] Seq=1 Ack=886817 Win=318720 Len=0 TSval=857760 TSecr=648202 SLE=888265 SRE=892609
6.403587,192.168.122.20,192.168.121.10,21,55956,TCP,1284,1280,66,21 > 55956 [ACK] Seq=1 Ack=892609 Win=318720 Len=0 TSval=857760 TSecr=648202
6.403702,192.168.122.20,192.168.121.10,21,55956,TCP,1286,,78,[TCP Dup ACK 1284#1] 21 > 55956 [ACK] Seq=1 Ack=892609 Win=318720 Len=0 TSval=857760 TSecr=648202 SLE=894057 SRE=895505
6.606930,192.168.122.20,192.168.121.10,21,55956,TCP,1289,1285,78,21 > 55956 [ACK] Seq=1 Ack=895505 Win=318720 Len=0 TSval=857811 TSecr=648202 SLE=892609 SRE=894057
6.607433,192.168.122.20,192.168.121.10,21,55956,TCP,1292,1291,66,21 > 55956 [ACK] Seq=1 Ack=898401 Win=318720 Len=0 TSval=857811 TSecr=648253
6.607761,192.168.122.20,192.168.121.10,21,55956,TCP,1295,1293,66,21 > 55956 [ACK] Seq=1 Ack=899849 Win=318720 Len=0 TSval=857811 TSecr=648253
6.607805,192.168.122.20,192.168.121.10,21,55956,TCP,1297,1294,66,21 > 55956 [ACK] Seq=1 Ack=901297 Win=318720 Len=0 TSval=857811 TSecr=648253
6.608089,192.168.122.20,192.168.121.10,21,55956,TCP,1299,1298,66,21 > 55956 [ACK] Seq=1 Ack=904193 Win=318720 Len=0 TSval=857811 TSecr=648253
6.608311,192.168.122.20,192.168.121.10,21,55956,TCP,1302,1301,66,21 > 55956 [ACK] Seq=1 Ack=907089 Win=318720 Len=0 TSval=857811 TSecr=648253
6.638863,192.168.122.20,192.168.121.10,21,55956,TCP,1306,,78,[TCP Dup ACK 1302#1] 21 > 55956 [ACK] Seq=1 Ack=907089 Win=318720 Len=0 TSval=857819 TSecr=648253 SLE=909985 SRE=911433
6.854718,192.168.122.20,192.168.121.10,21,55956,TCP,1308,1303,78,21 > 55956 [ACK] Seq=1 Ack=908537 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=909985 SRE=911433
6.854990,192.168.122.20,192.168.121.10,21,55956,TCP,1311,,78,[TCP Dup ACK 1308#1] 21 > 55956 [ACK] Seq=1 Ack=908537 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=909985 SRE=914329
6.855205,192.168.122.20,192.168.121.10,21,55956,TCP,1314,1310,66,21 > 55956 [ACK] Seq=1 Ack=914329 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855237,192.168.122.20,192.168.121.10,21,55956,TCP,1317,1313,66,21 > 55956 [ACK] Seq=1 Ack=915777 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855442,192.168.122.20,192.168.121.10,21,55956,TCP,1319,1315,66,21 > 55956 [ACK] Seq=1 Ack=918673 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855462,192.168.122.20,192.168.121.10,21,55956,TCP,1322,1318,66,21 > 55956 [ACK] Seq=1 Ack=921569 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855634,192.168.122.20,192.168.121.10,21,55956,TCP,1325,1321,66,21 > 55956 [ACK] Seq=1 Ack=925913 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855653,192.168.122.20,192.168.121.10,21,55956,TCP,1329,1323,66,21 > 55956 [ACK] Seq=1 Ack=928809 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855670,192.168.122.20,192.168.121.10,21,55956,TCP,1332,1324,66,21 > 55956 [ACK] Seq=1 Ack=930257 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855875,192.168.122.20,192.168.121.10,21,55956,TCP,1334,1326,66,21 > 55956 [ACK] Seq=1 Ack=933153 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855890,192.168.122.20,192.168.121.10,21,55956,TCP,1336,1327,66,21 > 55956 [ACK] Seq=1 Ack=936049 Win=318720 Len=0 TSval=857873 TSecr=648315
6.855932,192.168.122.20,192.168.121.10,21,55956,TCP,1338,1330,66,21 > 55956 [ACK] Seq=1 Ack=940393 Win=318208 Len=0 TSval=857873 TSecr=648315
6.855947,192.168.122.20,192.168.121.10,21,55956,TCP,1340,,78,[TCP Dup ACK 1338#1] 21 > 55956 [ACK] Seq=1 Ack=940393 Win=318208 Len=0 TSval=857873 TSecr=648315 SLE=941841 SRE=943289
6.856080,192.168.122.20,192.168.121.10,21,55956,TCP,1342,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=940393 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=941841 SRE=947633
6.856098,192.168.122.20,192.168.121.10,21,55956,TCP,1344,,86,[TCP Dup ACK 1342#1] 21 > 55956 [ACK] Seq=1 Ack=940393 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=951977 SRE=959217 SLE=941841 SRE=947633
6.856125,192.168.122.20,192.168.121.10,21,55956,TCP,1349,,86,[TCP Dup ACK 1342#2] 21 > 55956 [ACK] Seq=1 Ack=940393 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=951977 SRE=960665 SLE=941841 SRE=947633
6.856268,192.168.122.20,192.168.121.10,21,55956,TCP,1351,1335,78,21 > 55956 [ACK] Seq=1 Ack=947633 Win=314752 Len=0 TSval=857873 TSecr=648315 SLE=951977 SRE=960665
6.856286,192.168.122.20,192.168.121.10,21,55956,TCP,1353,1341,66,21 > 55956 [ACK] Seq=1 Ack=960665 Win=311040 Len=0 TSval=857873 TSecr=648315
6.856341,192.168.122.20,192.168.121.10,21,55956,TCP,1355,1348,66,21 > 55956 [ACK] Seq=1 Ack=963561 Win=308736 Len=0 TSval=857873 TSecr=648315
6.856361,192.168.122.20,192.168.121.10,21,55956,TCP,1358,1350,66,21 > 55956 [ACK] Seq=1 Ack=965009 Win=307328 Len=0 TSval=857873 TSecr=648315
6.856491,192.168.122.20,192.168.121.10,21,55956,TCP,1360,1352,66,21 > 55956 [ACK] Seq=1 Ack=969353 Win=318720 Len=0 TSval=857873 TSecr=648315
6.856504,192.168.122.20,192.168.121.10,21,55956,TCP,1362,1354,66,21 > 55956 [ACK] Seq=1 Ack=975145 Win=318720 Len=0 TSval=857873 TSecr=648315
6.856558,192.168.122.20,192.168.121.10,21,55956,TCP,1364,,78,[TCP Dup ACK 1362#1] 21 > 55956 [ACK] Seq=1 Ack=975145 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=976593 SRE=979489
6.856646,192.168.122.20,192.168.121.10,21,55956,TCP,1366,,78,[TCP Dup ACK 1362#2] 21 > 55956 [ACK] Seq=1 Ack=975145 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=976593 SRE=983833
6.856671,192.168.122.20,192.168.121.10,21,55956,TCP,1368,,78,[TCP Dup ACK 1362#3] 21 > 55956 [ACK] Seq=1 Ack=975145 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=976593 SRE=991073
6.856719,192.168.122.20,192.168.121.10,21,55956,TCP,1371,,78,[TCP Dup ACK 1362#4] 21 > 55956 [ACK] Seq=1 Ack=975145 Win=318720 Len=0 TSval=857873 TSecr=648315 SLE=976593 SRE=993969
6.856801,192.168.122.20,192.168.121.10,21,55956,TCP,1373,1365,66,21 > 55956 [ACK] Seq=1 Ack=993969 Win=312576 Len=0 TSval=857873 TSecr=648315
6.856836,192.168.122.20,192.168.121.10,21,55956,TCP,1375,1369,66,21 > 55956 [ACK] Seq=1 Ack=998313 Win=309248 Len=0 TSval=857873 TSecr=648315
